id,publication_year,cited_by_count,author_ids
W4226173436,2022.0,15,A5063294327|A5003674994|A5088248579|A5112297455|A5041808447|A5033656008
W2200468954,2002.0,133,A5009232244|A5024220409|A5025836137
W2152805927,2009.0,116,A5048104591|A5003641345|A5080992939|A5033656008
W2188594517,2014.0,91,A5054630728|A5022207601|A5044409132|A5033656008
W2090525068,2012.0,85,A5009670109|A5066113250|A5033656008|A5056467528
W2001150466,2014.0,78,A5101881109|A5033656008|A5007140857|A5054771988
W2075834747,2010.0,78,A5009232244|A5041293065|A5029258117|A5113634839|A5015381412
W2613004929,2017.0,61,A5102962549|A5041808447|A5033656008|A5085054435
W2116566018,2009.0,59,A5009232244|A5105978897
W2196635810,2016.0,58,A5100372601|A5077046319|A5006225383|A5025745021
W2181182827,2013.0,54,A5026382684|A5063557800|A5033656008
W3007572408,2020.0,54,A5022129033|A5082372443|A5040369194|A5033060770|A5048176602|A5040323504|A5011976065|A5033656008
W82475208,2011.0,53,A5009232244|A5057765662|A5073692224|A5085011444|A5015381412
W2886100554,2018.0,51,A5101957243|A5048901866|A5077509916
W2311343375,2016.0,48,A5103106349|A5033656008|A5102962995
W2804992550,2018.0,47,A5048901866|A5072633707|A5049518553|A5012548250|A5077509916|A5001971672
W3084403573,2020.0,46,A5031279419|A5045958113|A5032415221|A5033656008
W1520595984,2010.0,45,A5009232244|A5029105431
W1991872311,2012.0,45,A5033656008|A5087686904|A5009025808
W2043521128,2013.0,44,A5022164041|A5039618797|A5088674104|A5068345732|A5033656008
W3046089220,2020.0,44,A5045958113|A5090968735|A5040994034|A5090216634|A5048176602|A5040323504|A5033656008
W1541701590,2015.0,43,A5061189564|A5034327826|A5033656008|A5037186646
W2000275004,2014.0,43,A5069048388|A5033656008|A5028928899
W2947838315,2019.0,43,A5013508523|A5086390492|A5033656008
W2070083426,2010.0,42,A5022966906|A5008387768|A5009232244|A5069927794|A5086292276
W2735024260,2017.0,42,A5101935761|A5086253279|A5033656008|A5059729254|A5017534073
W2747750027,2017.0,42,A5071006314|A5048207460|A5055348060|A5047103408|A5037071816|A5040729827|A5077814535
W1985696031,2009.0,41,A5003641345|A5002134314|A5033656008
W2034463056,2012.0,41,A5009232244|A5071796852|A5029104172|A5023814050|A5037761875|A5088337479|A5036583884|A5017095669
W2922202159,2020.0,41,A5029258117|A5040553648|A5009232244
W74682868,2014.0,41,A5020779955|A5033656008
W2613988912,2017.0,39,A5057029055|A5033656008|A5049176398|A5102962995
W3096071185,2020.0,38,A5029258117|A5009232244
W2972747008,2019.0,36,A5058815871|A5071725999|A5035721794|A5002371544
W3214365005,2022.0,36,A5106073123|A5050656871|A5025745021|A5108688680|A5090575602|A5040965331|A5109067519
W2143792664,2013.0,35,A5030303835|A5043267585|A5001176231|A5023814050|A5084282503|A5037526935|A5009232244
W2794520057,2018.0,35,A5041808447|A5033656008|A5066113250
W2897709118,2019.0,35,A5107963786|A5104084682|A5091382678|A5085403325|A5000613714|A5056410851|A5033656008|A5085020955
W2976324716,2019.0,35,A5061914240|A5051193242|A5086608277|A5061802355|A5050896294|A5063450222|A5023831295|A5068110851|A5087978527
W1895113918,2013.0,34,A5033656008|A5045132686|A5032478242
W2604892024,2017.0,34,A5074159130|A5063538554|A5091382678|A5056410851|A5107963786|A5085020955|A5033656008
W1961143607,2015.0,33,A5106500038|A5110228068|A5048877432|A5111367077|A5009232244
W2110520505,2008.0,33,A5048104591|A5003641345|A5033656008
W2180166051,2015.0,30,A5084955495|A5033656008
W2766654590,2017.0,30,A5015148858|A5061914240|A5085851140|A5042747548|A5044977424|A5005745726
W2073080984,2014.0,29,A5009232244|A5043267585|A5040553648|A5029258117
W2170509038,2014.0,29,A5086688018|A5106500038|A5017095669|A5009232244
W2588206467,2017.0,29,A5112283852|A5020132931|A5033656008
W3194933758,2021.0,29,A5060121586|A5036010787|A5001174680|A5048877432|A5066187890|A5069671758|A5001227032
W3005720838,2019.0,28,A5004265472|A5083125799|A5068081385|A5017095669|A5085139454|A5009232244
W2580985485,2017.0,27,A5000454719|A5033656008|A5009911024
W2765938141,2017.0,27,A5061914240|A5064240073|A5052713512
W3165879865,2021.0,25,A5064735018|A5029104172|A5009232244
W2600252833,2013.0,24,A5059084361|A5070267730|A5072026029|A5071397402
W2782190564,2018.0,24,A5012787401|A5085139454|A5058941074|A5052583897|A5050938216|A5009232244
W3012749635,2020.0,24,A5058137116|A5041808447|A5059787882|A5039448366|A5033656008
W3165535886,2021.0,24,A5000600927
W2292672935,2021.0,23,A5046542764|A5033656008
W1979043033,2008.0,22,A5062773086|A5086292276|A5009232244
W2178210722,2012.0,22,A5063501905|A5009023649|A5003533087|A5009232244
W2897253874,2018.0,22,A5071006314|A5048207460|A5021807829
W2057879541,2013.0,21,A5039438907|A5000374826|A5022414281|A5078386758
W2139432181,2010.0,21,A5052964303|A5004220968|A5009232244
W2561571576,2016.0,21,A5079992660|A5083785366|A5033160101|A5041620801|A5070267730
W3188968991,2021.0,21,A5051454433|A5012708140|A5100341866|A5062793472|A5012787401|A5029104172|A5021950100|A5009232244
W4321161602,2023.0,21,A5112908988|A5101501252|A5085011940|A5090570042|A5019726734
W4212828730,2022.0,20,A5029529751|A5064437896
W3128818629,2021.0,19,A5050851889|A5020380309|A5058797341|A5035543695|A5057266594
W4281388462,2022.0,16,A5061514105|A5016020782|A5079515903|A5022054063|A5009232244|A5064735018
W3140847028,2021.0,15,A5033656008|A5100643225|A5091382678|A5051495330|A5080906517|A5014810871|A5078512124|A5018602016
W4366495633,2023.0,14,A5065212478|A5033917064|A5023654604|A5022233827|A5066272122|A5077784732|A5050821883|A5089412314
W2013223304,2012.0,13,A5033656008|A5045132686|A5038042011
W4286627734,2023.0,13,A5071006314|A5053767091|A5086919450|A5077814535
W4400084716,2024.0,13,A5027466788|A5006498717|A5029258117|A5009232244|A5077590992
W4391229057,2024.0,12,A5061914240|A5033064796|A5005093860|A5002328249|A5052713512
W4214720849,2022.0,11,A5046322702|A5052348192|A5061914240|A5052841537|A5056545859
W4383898423,2023.0,11,A5065212478|A5101222739|A5102533690|A5061241022|A5016849840|A5091582415|A5089412314|A5050821883
W2064750501,2007.0,42,A5009232244|A5086292276|A5036583884|A5075562557
W2111894066,2008.0,41,A5009232244|A5105978897
W2034560600,2007.0,40,A5009232244
W1541148469,2007.0,39,A5009232244|A5022966906|A5086292276|A5069927794
W2963108875,2014.0,39,A5068582966|A5033656008
W2132956873,2006.0,35,A5022966906|A5009232244|A5069927794|A5086292276
W2337230961,2016.0,34,A5000454719|A5033656008|A5043326652|A5009911024
W2613097910,2017.0,31,A5012787401|A5017095669|A5067087157|A5009232244
W17458840,2005.0,28,A5009232244|A5086292276|A5075562557
W2111870293,2014.0,28,A5061914240|A5052713512
W2132269752,2012.0,28,A5038042011|A5033656008
W2168796947,2011.0,27,A5112613441|A5003641345|A5033656008
W3042805949,2020.0,25,A5041584606|A5070267730|A5032562380|A5055705553
W3101900272,2020.0,23,A5048901866|A5058284930|A5044130443
W1577532880,2012.0,22,A5037415488|A5033656008|A5041492681|A5020449921
W1590210220,2014.0,22,A5045132686|A5033656008|A5043590307
W2809656830,2018.0,22,A5041808447|A5016812212|A5087399565|A5025265611|A5031279419|A5033656008
W3037693981,2020.0,20,A5045958113|A5059331417|A5091382678|A5033656008
W2059176050,2009.0,19,A5009232244|A5022966906|A5086292276|A5069927794
W2108631800,2010.0,19,A5100938482|A5062469937|A5101501252|A5006455645
W3173986481,2021.0,19,A5016498717|A5017095669|A5009232244
W2014892745,2007.0,18,A5022966906|A5008387768|A5069927794|A5009232244|A5086292276
W3014405510,2007.0,18,A5022966906|A5086292276|A5009232244|A5069927794|A5008387768
W3041070906,2020.0,18,A5071725999
W1535332048,2010.0,17,A5075562557|A5009232244|A5042580769|A5000925369
W2963311128,2021.0,17,A5084955495|A5033656008
W2890404581,2018.0,14,A5074159130|A5091382678|A5107963786|A5085020955|A5033656008
W2979806167,2019.0,14,A5032449801|A5069671758|A5074231430
W3004276041,2019.0,14,A5041584606|A5090721333|A5067447892|A5070267730|A5079636463
W2296013067,2014.0,13,A5068582966|A5033656008
W4312771354,2022.0,13,A5065212478|A5050821883|A5067467896|A5033455461|A5010687341|A5052426710
W4237275580,2021.0,12,A5061514105|A5016020782|A5079515903|A5022054063|A5009232244|A5064735018
W4297880214,2022.0,12,A5100451468|A5109189772|A5021023696|A5000503294|A5054838629
W1601313545,2011.0,11,A5029850022|A5069671758|A5109295392
W2890443213,2018.0,11,A5084955495|A5033656008
W4206053797,2021.0,11,A5000600927|A5085927300
W2110408105,2003.0,65,A5009232244|A5086292276|A5069927794
W3049193892,2003.0,33,A5009232244|A5075562557|A5109188615
W2832370194,2000.0,32,A5048246911|A5012039113|A5058922343|A5069671758
W1993819234,2010.0,21,A5059084361|A5070267730|A5072026029
W2029253040,2014.0,18,A5041808447|A5045132686|A5033656008|A5035831645
W2141338556,2012.0,18,A5101446790|A5033656008|A5084282503
W3049599659,2005.0,16,A5009232244|A5086292276|A5075562557
W108062202,2007.0,15,A5025745021|A5064580861|A5006225383
W2014331793,2012.0,15,A5112613441|A5003641345|A5033656008
W2108124343,2009.0,14,A5027711113|A5033656008
W2890315481,2018.0,13,A5019576252|A5073698341|A5009583105|A5071006314|A5077814535
W3012393643,2020.0,13,A5020160683|A5050204328|A5070267730
W2149642529,2014.0,12,A5100432091|A5033656008|A5030563082
W2586339166,2017.0,12,A5061914240|A5079752137|A5052713512
W2922791223,2008.0,12,A5105978897|A5009232244
W3011406286,2020.0,12,A5009232244|A5059420501|A5029258117
W176458497,2008.0,21,A5009232244|A5057765662
W1563445793,2004.0,16,A5009232244|A5086292276|A5069927794
W2151070616,2014.0,13,A5037415488|A5055691816|A5033656008|A5041492681|A5020449921
W190813688,2024.0,12,A5009232244|A5068735919|A5079262002
W1510020171,2013.0,11,A5033656008|A5045132686|A5038042011
W2102796307,2005.0,26,A5061136366|A5036583884|A5009232244|A5004387717
W2151506295,2006.0,13,A5061136366|A5036583884|A5009232244|A5065527041
W2471141983,2006.0,12,A5061136366|A5036583884|A5009232244|A5004387717
W3161829136,2002.0,11,A5009232244|A5024220409|A5025836137
W2254853223,2015.0,67,A5020639074|A5008529855|A5024216881|A5026117622
W2025461418,2011.0,56,A5019429290|A5033656008
W1675524870,2014.0,53,A5025745021|A5021812568|A5022698727|A5071813608|A5022414281|A5111567842
W2952898061,2014.0,48,A5013259491|A5041808447|A5033656008
W1604000141,2013.0,47,A5021812568|A5022698727|A5025745021
W2294464016,2016.0,45,A5084955495|A5033656008
W198698148,2004.0,39,A5009232244
W2794058103,2018.0,23,A5076651767|A5050551131|A5020734965|A5020152678|A5018235085|A5042355795|A5085139454|A5017095669|A5009232244
W2963826999,2019.0,21,A5048901866|A5048404778|A5030588092|A5103078784|A5044130443
W2922431952,2017.0,19,A5009232244
W2950651751,2016.0,17,A5103106349|A5033656008|A5102962995
W3129516723,2021.0,17,A5077590992|A5060936581|A5009232244
W2502052917,2016.0,14,A5049071894|A5033656008
W4289389497,2018.0,14,A5052433616|A5104084682|A5091382678|A5085403325|A5000613714|A5056410851|A5033656008|A5085020955
W60883417,2003.0,13,A5009232244|A5075562557|A5086292276
W1580565288,2013.0,11,A5061189564|A5034327826|A5033656008|A5041808447|A5017534073
W2950859579,2017.0,11,A5091382678|A5056410851|A5033656008|A5012975385|A5085020955
W4287812924,2020.0,11,A5004265472|A5083125799|A5068081385|A5017095669|A5085139454|A5009232244
W4294621329,2017.0,11,A5091382678|A5056410851|A5033656008|A5012975385|A5085020955
W4295836009,2016.0,11,A5033513969|A5033656008
W2158437999,2001.0,1268,A5063647785
W2279053323,2015.0,1195,A5050740290|A5087853861|A5063647785|A5081711064
W2095863280,2004.0,1192,A5054094267|A5070435169|A5084049718|A5048873364
W2913773162,2019.0,960,A5106073123|A5002041772|A5076633756
W2123199877,2003.0,747,A5041695925|A5084435984|A5065692438|A5044033087|A5071656565
W2301926123,2016.0,680,A5068303397|A5081711064|A5063647785
W2981686111,2019.0,676,A5070346701|A5010539758|A5103291918
W4213293074,2000.0,645,A5038755271|A5058593348|A5103437197|A5030448077
W2154053722,2015.0,588,A5007362138|A5004739989|A5076633756
W2133663463,2007.0,546,A5044943654|A5030520972|A5103149909|A5046688401|A5054094267|A5042018430|A5043402161
W2123717559,1998.0,465,A5054094267|A5080791781
W1562888238,2011.0,447,A5063647785|A5018139925
W2094267900,2002.0,405,A5032427684|A5089368042|A5076633756
W2156622618,2006.0,376,A5063647785|A5057733936|A5017028717|A5019344066
W1964274103,2008.0,360,A5033985583|A5035970226|A5044033087
W2092664805,2011.0,358,A5011481532
W2125660293,2008.0,358,A5076633756
W3200018810,2021.0,350,A5055308967|A5063647785|A5073759029|A5009187597|A5001164371|A5101522880
W1934355826,2012.0,348,A5063647785|A5087853861
W3122515792,2011.0,347,A5063647785|A5045888732
W2403164471,2016.0,314,A5015852638|A5078983867|A5054094267
W2030210484,2003.0,302,A5041695925|A5084435984|A5065692438|A5044033087
W3203516702,2021.0,297,A5089454910|A5076633756
W1786233173,2015.0,295,A5045888732|A5063647785
W1986632071,2005.0,287,A5063647785
W2012967345,2013.0,285,A5079548604|A5046908604|A5044033087
W2079225985,2009.0,267,A5045888732|A5063647785
W2167362990,2003.0,257,A5063647785
W2043253351,2012.0,253,A5046908604|A5057014476|A5071666513|A5065413313|A5044033087
W2011593687,2004.0,250,A5063647785|A5005924594
W2130145803,2015.0,244,A5004739989|A5007362138|A5032231503|A5076633756
W2036523333,2001.0,232,A5063647785
W2112934872,2004.0,229,A5076633756|A5032427684|A5089368042
W2791981454,2018.0,227,A5045888732|A5063647785
W2403286959,2015.0,202,A5031364854|A5081429241|A5070920982
W1927629402,2015.0,182,A5089336686|A5013145810|A5031147313
W2611791389,2017.0,179,A5005406384|A5071422010|A5076014464|A5021381399
W2125440906,2014.0,176,A5009709440|A5046892284|A5013145810|A5084250472|A5025023511|A5048427352
W2016864105,2009.0,173,A5032110850|A5013145810
W2108216491,2005.0,172,A5063647785|A5013893867
W2904185051,2018.0,166,A5068784452|A5067758126|A5024764759|A5053659741|A5101985030|A5084722544|A5106073123|A5076633756
W3163163465,2021.0,165,A5028871710|A5020462137|A5063647785|A5056499434|A5014466973
W2142712325,2002.0,164,A5063577534|A5044033087|A5065692438
W1758345311,2013.0,163,A5044312957|A5065692438|A5044033087|A5082358191
W340874798,2015.0,159,A5068901864|A5007362138|A5076633756
W2800635800,2018.0,155,A5077930018|A5054094267
W1986310901,2008.0,150,A5058593348|A5014718273|A5109737158|A5022983323
W2086100121,2005.0,149,A5071165327
W3031420385,2020.0,142,A5051315436|A5059829351|A5069544652|A5074030283|A5022226726|A5032614226|A5011481532
W613065787,2021.0,142,A5027036879|A5081429241|A5003055239
W2170622673,2014.0,141,A5045888732|A5063647785|A5112192051
W2037853495,2013.0,140,A5026371954|A5013145810
W4226148732,2022.0,140,A5062365263|A5106073123|A5076633756
W2784312794,2018.0,137,A5011481532
W2231433198,2016.0,134,A5013836248|A5067778879|A5081429241|A5079458476|A5054707908
W2236009467,2015.0,134,A5005406384|A5071422010|A5076014464|A5021381399
W2945662754,2019.0,128,A5100449695|A5021983750|A5071422010|A5053947754
W3125565362,2010.0,123,A5058593348|A5080914482|A5075539945
W2096871118,2012.0,119,A5006004429|A5030091327|A5077466042|A5071165327
W3121375300,2008.0,119,A5080914482|A5058593348|A5075539945|A5078747710|A5020464850
W3164795490,2021.0,117,A5073710462|A5063647785
W4206629261,2022.0,116,A5033512312|A5042104491|A5071422010|A5021983750|A5068410684|A5040675759|A5067214173|A5023819089
W3018387282,2020.0,115,A5073710462|A5063647785|A5028358625|A5019177719
W2102125399,2012.0,114,A5009844359|A5065692438|A5044033087|A5038976962|A5064827570
W3121521861,2002.0,113,A5063647785|A5072302299
W2134632757,2006.0,110,A5063647785|A5113730616
W2963005959,2019.0,108,A5086300733|A5017222566|A5066039938|A5044033087|A5065692438
W2177148767,2015.0,107,A5000403961|A5101941603|A5071422010|A5101609697
W2287426518,2016.0,107,A5065819736|A5044033087|A5016757424|A5091768073|A5019085667|A5108738107|A5065692438
W3207801199,2021.0,103,A5063647785
W4327555979,2023.0,98,A5026578340|A5023825367|A5091891085
W2209602157,2015.0,91,A5020908862|A5060997326|A5071422010|A5076014464|A5078824132
W4360827085,2023.0,88,A5068901864|A5076633756
W1559201186,2012.0,87,A5011481532
W2741462375,2017.0,87,A5005406384|A5071422010|A5021381399|A5076014464
W2943984895,2019.0,87,A5091891085
W3083640502,2020.0,85,A5091891085|A5086275748|A5039694955|A5056037566|A5047295835
W1954241630,2015.0,82,A5032599155|A5044791875|A5100396549|A5071165327|A5018318168
W2744371814,2017.0,80,A5063647785
W2982316861,2019.0,77,A5013465081|A5100625892|A5076633756|A5002041772
W2995586060,2019.0,75,A5091891085
W1981239274,2015.0,74,A5033369208|A5069125060
W3162431352,2021.0,74,A5003712779|A5002716088|A5056136632|A5064431102
W3177048599,2021.0,72,A5102984988|A5076633756|A5106073123
W2105767506,2007.0,71,A5063647785|A5103099140
W2546733599,2016.0,70,A5088507100|A5063647785|A5032860093
W4280598443,2022.0,70,A5063647785
W2921241262,2019.0,66,A5100612383|A5100433414|A5078005520|A5006614329|A5071422010|A5090893421
W2339500275,2016.0,63,A5091891085|A5072796780|A5061206863
W124559523,2011.0,61,A5063647785|A5057733936|A5017028717|A5019344066
W2783594471,2017.0,60,A5033369208|A5009634909|A5005123163
W4384198612,2023.0,60,A5029980254|A5076633756
W4248403502,2020.0,59,A5026721037|A5021501103|A5020533147|A5056499434
W4385969476,2023.0,57,A5082698243|A5026721037|A5020533147|A5056499434
W3169893736,2022.0,55,A5047701011|A5050328019|A5035965521|A5044033087|A5045565551
W4386387636,2023.0,55,A5022754313|A5014437029|A5017914184|A5112992954|A5076732230|A5056499434|A5020533147
W4392056515,2024.0,55,A5041499491|A5063647785|A5054913386|A5021501103|A5014466973|A5056499434
W214795952,2011.0,53,A5032216414|A5063647785
W3167272411,2021.0,50,A5070346701|A5039806288|A5083400955
W2913737608,2018.0,49,A5004867962|A5076633756
W4283804800,2022.0,48,A5078268780|A5007178173
W4361204756,2023.0,47,A5002716088|A5040448723
W2885995741,2018.0,46,A5015293137|A5036068807|A5063647785|A5057360766|A5051019098|A5024966239
W3122504367,2006.0,42,A5063647785|A5057733936|A5017028717|A5019344066
W4283714461,2022.0,41,A5020683301|A5053833003|A5029856316|A5076633756|A5037797829
W4380369182,2023.0,38,A5068786824|A5076633756
W2107295225,2007.0,37,A5063647785|A5008899692|A5023816847
W3197619711,2021.0,32,A5061147850|A5091891085|A5061206863
W4229054522,2022.0,32,A5063647785
W4393970649,2024.0,32,A5088614655|A5091763212|A5048012932|A5047569245|A5079709359
W4390350896,2023.0,31,A5005584516|A5005406384|A5071422010|A5021983750
W2354311482,2015.0,29,A5011481532
W2737766672,2019.0,29,A5063647785|A5055505070|A5113891950
W4315780275,2023.0,29,A5034741131|A5044033735|A5091891085|A5061206863
W4384302948,2023.0,26,A5029414400|A5071165327|A5100334227
W4391913736,2024.0,25,A5047701011|A5050328019|A5035965521|A5044033087|A5045565551
W4321783388,2023.0,24,A5014437029|A5101990621|A5046926141|A5059719535|A5014311536|A5074093114|A5007704003|A5050987783
W2964373704,2019.0,23,A5062651717|A5091891085
W4393257679,2024.0,22,A5052791628|A5033471397|A5045922841|A5091891085
W2985337727,2019.0,21,A5033369208|A5043898437
W2050545834,2013.0,20,A5063647785|A5008899692|A5023816847
W3120991986,2020.0,20,A5084907332|A5024298278|A5071422010|A5100333516|A5020449921|A5049750015
W3007994569,2020.0,19,A5070855193|A5003701954|A5044783872
W4391883003,2024.0,18,A5068786824|A5076633756
W4404510222,2024.0,18,A5036868218|A5088248579|A5076633756|A5007282319
W4231458631,2020.0,16,A5091686932|A5068414530|A5063647785|A5013670125|A5084279765|A5065337650|A5064278484|A5069001141
W4393229390,2024.0,13,A5001884064|A5086671142|A5092064801|A5044995158|A5027450101|A5026429870|A5020763245
W4407350423,2025.0,12,A5023825581|A5018964666|A5047569245
W4410160607,2025.0,12,A5061734205|A5078268780|A5028677147|A5016235025|A5007178173
W4389239498,2023.0,11,A5047569245
W3121332533,2009.0,129,A5058593348|A5080914482|A5016530346
W2048376619,2007.0,112,A5111672074|A5065071611|A5044033087|A5066728847
W2063025913,2006.0,102,A5003657053|A5058593348
W2156903974,2007.0,99,A5054913386|A5063647785
W2157482287,2006.0,99,A5033985583|A5044033087
W2068137592,2008.0,92,A5033369208
W2521189867,2016.0,88,A5041709016|A5065143196|A5054094267
W69499906,2004.0,86,A5054049660|A5086376684|A5044033087
W2170603212,2002.0,85,A5073905429|A5063647785|A5019344066
W2044555216,2012.0,78,A5079596102|A5065692438|A5044033087
W2091932764,2005.0,76,A5033369208|A5076063035
W1550468374,2010.0,72,A5071422010|A5044014931|A5029550449
W2762329652,2017.0,71,A5100612383|A5090893421|A5054698524|A5071312807|A5071422010
W2798326382,2018.0,71,A5013334612|A5005406384|A5071422010
W3122727786,2002.0,71,A5032427684|A5089368042|A5076633756
W2086187408,1997.0,66,A5068145046|A5044033087
W2167651417,2010.0,61,A5008287591|A5013145810|A5032110850
W2084571098,2011.0,59,A5081672569|A5034153476|A5071422010|A5074716096|A5044014931
W2112938810,2007.0,59,A5013145810|A5032110850
W2963306315,2018.0,59,A5071422010|A5085696195|A5086930366|A5006647251|A5002178567|A5050837693
W2963538869,2019.0,59,A5112136659|A5071165327|A5073032005
W1975724461,2015.0,55,A5020559233|A5076633756|A5058177812
W2481498590,2017.0,55,A5008031261|A5081805547|A5026747204|A5044033087
W2791572729,2018.0,53,A5016270163|A5100898037|A5081307846|A5070920982|A5076633756
W2088133861,2012.0,52,A5063647785|A5087853861
W2002200097,2004.0,51,A5033985583|A5044033087
W2033236655,2014.0,51,A5022170663|A5044033087
W2154953443,2008.0,50,A5007872613|A5041695925|A5082358191|A5044033087|A5065692438
W1412973526,2015.0,48,A5044737729|A5014437029|A5076363850|A5078984146
W2026167024,2011.0,48,A5027855219|A5002020728|A5082358191|A5065692438|A5044033087
W2041561032,2009.0,48,A5000874976|A5020175246|A5044033087|A5075941726
W2537150417,2016.0,48,A5100453810|A5076014464|A5071422010|A5005406384|A5063977762
W2775451895,2017.0,48,A5091891085|A5061206863|A5072796780
W2738071819,2017.0,47,A5070855193|A5088836252|A5003701954
W3011805020,2020.0,44,A5091891085|A5062651717
W3158962138,2021.0,43,A5007178173|A5067302341
W138267615,2021.0,42,A5002919366|A5071422010|A5044014931
W2159858349,2010.0,42,A5063647785|A5008899692|A5023816847
W2622181522,2014.0,42,A5032216414|A5063647785
W2943691572,2019.0,42,A5037225650|A5021448872|A5060364668|A5025451678|A5047944229|A5085400052|A5083523038
W2949272650,2013.0,41,A5046908604|A5044033087
W3121994610,2004.0,41,A5041641370|A5063647785|A5075906055
W2101025185,2005.0,39,A5033369208|A5113443822
W2278175403,2015.0,39,A5082834554|A5016459775|A5071422010|A5037492592|A5014716105
W3054029144,2020.0,39,A5014437029
W2613029968,2017.0,38,A5070855193|A5003701954
W4255244102,2021.0,38,A5028871710|A5020462137|A5063647785|A5056499434|A5014466973
W1992771290,2005.0,37,A5063647785
W1954046363,2015.0,36,A5086300733|A5017222566|A5066039938|A5044033087|A5065692438
W2143365972,2009.0,36,A5013145810|A5032110850
W2166768587,2015.0,36,A5071165327|A5102164178
W2787108833,2018.0,34,A5011481532
W2113888337,2013.0,32,A5065262148|A5101762680|A5044033087
W2484846348,2015.0,32,A5011481532
W2946121926,2019.0,32,A5019385762|A5064839018|A5101609697|A5071422010|A5076014464|A5069895484|A5041230402
W2070503019,2010.0,31,A5081672569|A5003516366|A5071422010|A5044014931
W2114865463,2007.0,31,A5063647785|A5103099140
W2146000489,2005.0,30,A5071165327
W3038012100,2020.0,30,A5079082473|A5076633756
W2087603377,2014.0,29,A5045888732|A5063647785|A5112192051
W3133893518,2021.0,29,A5070855193|A5003701954|A5044783872
W3138712918,2021.0,29,A5058593348|A5005926480|A5013251728|A5102998608|A5015706474
W3197150734,2021.0,28,A5032431129|A5013145810
W3217015100,2021.0,28,A5091891085|A5002854572|A5062651717
W4293240672,2022.0,28,A5053981261|A5004739989|A5076633756
W2735083433,2017.0,27,A5063647785|A5019344066
W4200416247,2021.0,27,A5002854572|A5091891085|A5067243359
W3088456206,2020.0,26,A5011481532
W4214939332,2022.0,26,A5005584516|A5005406384|A5071422010|A5021983750
W2018737226,2011.0,25,A5066989029|A5061024321|A5020113470|A5076633756|A5004739989
W2065101997,2007.0,25,A5063647785
W2957555208,2019.0,25,A5085570783|A5071165327|A5009404792|A5109105509
W2808884748,2018.0,24,A5055095973|A5005141495|A5020076556|A5054094267|A5052244076
W410878077,2012.0,24,A5063663770|A5077034276|A5021399564|A5013145810|A5029495091|A5011958104
W4287447418,2022.0,24,A5091891085|A5044033735|A5034741131|A5061206863
W4385784149,2023.0,24,A5013422938|A5047569245
W2060900710,2014.0,22,A5061886795|A5015650919|A5101705698|A5100612383|A5005401414|A5000247005|A5047170063|A5101899073|A5071165327
W2735243380,2017.0,22,A5080914482|A5075539945|A5058593348|A5023052287
W1680062510,2007.0,21,A5044033087|A5003070798|A5068695616
W1972171420,1996.0,21,A5041641370|A5063647785
W2767423444,2017.0,21,A5088507100|A5063647785
W3097503287,2020.0,20,A5014437029|A5005719404|A5031163594|A5016630281|A5009871877
W3173135198,2021.0,19,A5007362138|A5044868467|A5076633756
W3162791494,2020.0,18,A5070855193|A5031893632|A5088836252|A5022967411|A5068096768
W3125386574,2020.0,17,A5054913386|A5063647785|A5027392119
W4220692368,2022.0,17,A5008107064|A5015611819|A5043862617|A5010366012|A5026721037|A5075292368
W4312160299,2022.0,17,A5016529187|A5061226043|A5054094267
W2009877886,2008.0,16,A5085947766|A5062698627|A5044033087
W2089015837,2007.0,16,A5085947766|A5062698627|A5044033087
W4200586018,2021.0,16,A5026721037|A5082698243|A5056499434
W4386457915,2023.0,16,A5059336492|A5008115861|A5044033087|A5002595735
W4396688528,2024.0,16,A5048245297|A5063647785|A5014466973
W1520498010,2013.0,15,A5011481532
W3092293105,2020.0,15,A5014437029|A5042139086|A5029581933|A5084657226|A5054129638|A5035965521|A5027501074|A5045565551|A5087063362
W4389537953,2023.0,15,A5102879738|A5048408884|A5015235744|A5076633756
W2898336678,2018.0,14,A5002937059|A5071422010|A5066217263
W4380992789,2023.0,14,A5064082158|A5020530598|A5044367456|A5013630337|A5002716088|A5018307768|A5029826840|A5035496275
W1982792120,2014.0,12,A5063647785|A5067114891|A5073759029|A5015293137
W2342109015,2016.0,12,A5076633756|A5004390437|A5028470777|A5084726442|A5089183504|A5048781098|A5072157766
W4319789496,2023.0,12,A5034273194|A5068557569|A5044033087
W4379015332,2023.0,12,A5042854721|A5027598056|A5007178173
W4395481548,2024.0,12,A5001554992|A5007072514|A5076633756
W3151565404,2021.0,11,A5066745390|A5108740865|A5035728245|A5047944229|A5056555776
W3162208081,2021.0,11,A5014437029|A5075012050|A5001227754|A5030979987|A5032537219|A5060279278
W4280599916,2022.0,11,A5002787525|A5070855193
W2011364371,2006.0,83,A5033985583|A5044033087
W2001804205,1994.0,67,A5054094267|A5080791781
W2059206419,1992.0,67,A5038976962|A5064224835|A5052876977|A5044033087|A5066728847|A5101532924
W2006769218,2006.0,52,A5031895607|A5029211916|A5044033087
W2076998956,1999.0,49,A5063577534|A5017309210|A5044033087|A5071656565|A5065692438
W2157939254,2009.0,49,A5063647785|A5031556461|A5008899692|A5023816847
W3124495841,2004.0,46,A5058593348|A5014718273|A5109737158
W2064678710,2007.0,44,A5033985583|A5044033087
W2125294044,2014.0,42,A5033369208|A5077832924
W4234123246,2007.0,42,A5032216414|A5063647785
