id,publication_year,cited_by_count,author_ids
W2091050649,2008.0,22,A5022368086|A5051471901
W2145767567,2012.0,16,A5051471901|A5070815266
W4224993660,2022.0,12,A5083939984|A5040042401
W3201031166,2021.0,11,A5000465232|A5013293019
W1533968431,1998.0,67,A5031236554|A5051471901|A5012746112
W2002947742,2004.0,45,A5022368086|A5051471901
W2033121727,2007.0,19,A5067585925|A5034680150
W2164039303,2013.0,11,A5002359736|A5051471901
W1973593516,1998.0,33,A5031236554|A5080838940|A5051471901|A5012746112
W14983838,2008.0,15,A5056839866|A5108481942
W2171588564,2010.0,11,A5033935340|A5080079347|A5051471901
W4206216660,,113,A5034703281|A5017000481
W2996141493,2019.0,23,A5034703281|A5017000481
W2095655043,2013.0,3037,A5090665793|A5113226689
W2159719881,2009.0,366,A5005460332|A5086860619
W2164646033,2008.0,176,A5011978745|A5028406899
W2077503449,2011.0,175,A5086860619|A5005460332
W3190196337,2022.0,141,A5013688285|A5045508421|A5088448789
W4387312830,2023.0,104,A5003597161|A5072573663
W2105041655,2014.0,103,A5017534262|A5042858264
W2962907576,2017.0,100,A5006052956|A5000684736
W2096527625,2010.0,97,A5086860619|A5005460332
W2129504428,1995.0,91,A5014846800|A5034730160
W2000001027,2013.0,85,A5000465232|A5028306705
W3035163205,2020.0,75,A5100462996|A5066091819|A5074250521
W3163238987,2021.0,71,A5006052956|A5000684736
W3040585844,2020.0,60,A5000684736|A5006052956
W4378364543,2023.0,36,A5078126239|A5025764181|A5045508421|A5013688285|A5088448789
W2949851495,2017.0,73,A5101768980|A5042858264
W2108689781,2018.0,61,A5113226689|A5088517824
W2071037149,2009.0,54,A5005460332|A5086860619
W2112962610,2010.0,54,A5005460332|A5086860619
W2142221817,2012.0,51,A5086860619|A5005460332
W1560799855,2010.0,46,A5011978745|A5028406899
W2183301496,2015.0,35,A5042858264|A5050197307
W2098623106,2010.0,34,A5017534262|A5042858264
W1857538800,2015.0,33,A5086443350|A5025400834
W2969651326,2019.0,32,A5028306705|A5051891666|A5038390320
W3106333897,2020.0,32,A5028306705|A5025945757
W2950635145,2018.0,29,A5101768980|A5042858264
W4226310161,2022.0,28,A5000684736|A5006052956
W2077246985,2014.0,27,A5066091819|A5074250521|A5055149475
W4386065844,2023.0,27,A5100462996|A5066091819
W3137775167,2021.0,26,A5066091819|A5074250521
W2592524553,2017.0,24,A5086860619|A5027376496|A5034724899
W3177233051,2021.0,24,A5013688285|A5068695616
W2341655701,2016.0,23,A5023084721|A5113226689|A5002798141
W2789378958,2018.0,22,A5042858264|A5083400955
W4312377253,2022.0,22,A5108585796|A5085363061
W4387823754,2023.0,21,A5013688285|A5088448789|A5045508421
W2396959124,2015.0,20,A5101768980|A5042858264
W3149769460,2021.0,18,A5066091819|A5074250521
W4392630834,2024.0,18,A5013688285|A5045508421|A5088448789
W198893682,2014.0,17,A5086860619|A5005460332
W2177457573,2016.0,15,A5013688285|A5068695616
W3169176371,2021.0,15,A5066091819|A5100462996|A5074250521
W4297256388,2022.0,13,A5003058859|A5032694172
W2020657040,2009.0,32,A5003597161|A5069579613
W2404189778,2007.0,26,A5086860619|A5005460332
W2170734423,1993.0,22,A5034730160|A5014846800
W2606534310,2017.0,22,A5061810530|A5000684736
W2949054811,2019.0,19,A5088905602|A5042858264|A5050197307
W4231888945,2019.0,16,A5088905602|A5042858264|A5050197307
W3093311334,2020.0,12,A5069120214|A5000684736
W2153266059,2009.0,23,A5042858264|A5017534262
W345830301,2005.0,16,A5086860619|A5005460332
W3202250901,2021.0,13,A5101768980|A5042858264
W4254295462,2021.0,11,A5006052956|A5000684736
W1556191189,1995.0,12,A5014846800|A5034730160
W2535343491,2016.0,29,A5101768980|A5042858264
W2594354340,2017.0,28,A5101768980|A5042858264
W2755558557,2017.0,23,A5006052956|A5000684736
W2795313737,2018.0,20,A5101768980|A5042858264
W4313304691,2022.0,20,A5108585796|A5085363061
W3164208126,2021.0,14,A5003597161|A5100442358
W2592141543,2017.0,11,A5101768980|A5042858264
W2160268549,2006.0,2001,A5091322523|A5089574004|A5052438394
W2007219304,2014.0,1615,A5089831843|A5057942346
W2471350540,2016.0,475,A5017184023|A5102962549|A5085054435
W2755767288,2017.0,371,A5089831843|A5100328212
W2141022100,2013.0,362,A5091322523|A5089574004
W2729412353,2017.0,354,A5002813297|A5085054435
W2149645715,2014.0,332,A5017977139|A5081506611
W2088428327,2008.0,301,A5091322523|A5089574004
W2057583855,2002.0,276,A5089574004|A5091322523
W2130364361,2013.0,248,A5003377833|A5091322523|A5110328496
W2092683252,2006.0,224,A5090589044|A5017938670|A5029891941|A5071203255
W2029306904,2001.0,218,A5091322523|A5089574004
W2769669737,2017.0,178,A5103220579|A5081802677
W2124040735,2011.0,174,A5091322523|A5089574004
W2915273119,2019.0,164,A5081802677|A5088695714
W2783092754,2018.0,163,A5081254155|A5089831843
W2110651557,2004.0,162,A5091322523|A5089574004
W2064798251,2010.0,156,A5052438394|A5091322523
W2100356948,2012.0,151,A5081521085|A5091322523
W2162280462,2011.0,140,A5017977139|A5081506611
W2148025880,2009.0,119,A5091322523|A5089574004
W2083491454,2012.0,116,A5089574004|A5091322523
W2076149295,2013.0,106,A5109352872|A5085054435
W1981500949,2013.0,101,A5050961647|A5091322523|A5089574004
W2170415763,2008.0,96,A5091322523|A5071203255
W2605776432,2017.0,90,A5083275823|A5066740344
W2906918080,2019.0,85,A5071203255|A5029891941
W3161219713,2021.0,83,A5076651767|A5054913386|A5112992954|A5076732230|A5020533147|A5056499434
W3014291086,2020.0,74,A5103220579|A5081802677
W1621899174,2013.0,67,A5017977139|A5081506611
W3192772057,2021.0,65,A5025992284|A5045528962
W150011989,2014.0,61,A5102962549|A5061810530|A5085054435
W2806677677,2018.0,59,A5001623605|A5066740344
W3164698931,2023.0,53,A5085054435|A5007187227
W4247580020,2000.0,51,A5066740344|A5009583105
W2931443827,2019.0,45,A5025992284|A5045528962
W2339952518,2016.0,40,A5091322523|A5071203255
W4300307482,2017.0,40,A5109352872|A5085054435
W4304092645,2022.0,29,A5111504451|A5081506611
W4285131266,2022.0,27,A5045528962|A5025992284
W2028988360,2002.0,162,A5089831843|A5057942346
W2132139657,2007.0,92,A5052438394|A5091322523
W2014207348,2004.0,88,A5091322523|A5089574004
W3024059009,2002.0,78,A5089831843|A5057942346
W2021951652,2013.0,72,A5070711999|A5089574004|A5091322523
W2052902647,2015.0,69,A5071576677|A5091322523
W1976603567,2008.0,65,A5089574004|A5091322523
W1170728300,2005.0,63,A5091322523|A5089574004
W2016868655,2015.0,58,A5066740344|A5083275823
W2095214385,2011.0,52,A5089574004|A5091322523
W1967142076,2014.0,49,A5038316787|A5089831843|A5085205626|A5112395873
W2097625728,2010.0,49,A5089574004|A5091322523
W2262526645,2011.0,49,A5022593407|A5083710366
W2157157351,2013.0,48,A5052438394|A5091322523
W2765548290,2017.0,45,A5024203863|A5006178689|A5070172858
W2278868888,2012.0,44,A5052438394|A5091322523
W2027510608,2006.0,43,A5029891941|A5071203255|A5090589044
W2046740980,2009.0,38,A5089574004|A5091322523
W1991959401,2005.0,36,A5089574004|A5091322523
W2739353222,2017.0,35,A5017977139|A5081506611
W2809464584,2018.0,33,A5002813297|A5038581727|A5085054435
W4235862367,2021.0,33,A5076651767|A5054913386|A5112992954|A5076732230|A5020533147|A5056499434
W4236063102,2020.0,29,A5100365785|A5046454544
W2056677950,2014.0,28,A5091322523|A5071203255
W4220774645,2022.0,28,A5017977139|A5081506611
W2809353007,2018.0,27,A5081802677|A5088695714
W2597790849,2017.0,24,A5103220579|A5081802677
W3047455070,2021.0,22,A5085205626|A5089831843|A5112395873
W1893852201,2015.0,21,A5091322523|A5089574004
W4283167423,2022.0,19,A5019655566|A5085054435
W1579641480,2007.0,17,A5089574004|A5091322523
W1951449621,2014.0,15,A5029891941|A5071203255
W2039880553,2005.0,50,A5061556547|A5079750264
W394024439,2005.0,46,A5066740344|A5007916326
W1554429971,2004.0,35,A5089574004|A5091322523
W2896454842,2018.0,25,A5038668215|A5081506611|A5089404640
W2134934305,2015.0,24,A5070711999|A5091322523|A5089574004
W2106925466,2015.0,20,A5017938670|A5029891941|A5039640161|A5086869136|A5057302728
W2142909180,2007.0,20,A5000454484|A5081506611
W2612184306,2017.0,16,A5109352872|A5085054435
W2790023161,2018.0,16,A5103220579|A5081802677
W2883378809,2018.0,12,A5083275823|A5066740344
W4295916826,2022.0,12,A5017977139|A5081506611
W2519196420,2016.0,11,A5023882015|A5085054435
W4285591746,2022.0,11,A5025992284|A5045528962
W2328109732,2002.0,23,A5016256456|A5102766677
W37412692,2012.0,22,A5052438394|A5091322523
W2066243100,2012.0,17,A5091322523|A5089574004
W2019248066,1997.0,12,A5089574004|A5091322523
W2033542020,1996.0,20,A5081506611|A5047929392
W3012588689,2020.0,72,A5023882015|A5033477761|A5085054435
W1810057764,2013.0,39,A5085054435|A5061810530
W2731946395,2017.0,21,A5109352872|A5085054435
W2195988404,2015.0,19,A5017184023|A5102962549|A5085054435
W2963718112,2018.0,621,A5025887224|A5082305994
W2114476056,2013.0,345,A5025186963|A5016531386
W1995656791,2012.0,321,A5039438611|A5063880550
W2146334664,2014.0,185,A5025186963|A5016531386
W1759809697,2015.0,138,A5025186963|A5016531386
W2909551589,2019.0,82,A5087601816|A5084915697
W2810503719,2018.0,81,A5074575547|A5084915697
W2098368736,2011.0,75,A5084915697|A5005474414
W2947768549,2019.0,53,A5089401391|A5035332763
W4312324525,2022.0,42,A5058137071|A5012824560
W4309047535,2022.0,31,A5058137071|A5012824560
W2741293783,2017.0,22,A5108167267|A5084915697|A5048218964
W4399860562,2024.0,11,A5039438611|A5063880550
W2096722907,2000.0,82,A5086422376|A5058463849
W1916643343,2010.0,65,A5040262155|A5035758909
W2031906567,2014.0,49,A5084915697|A5108504427
W2144695824,2008.0,38,A5086422376|A5058463849
W1987193927,2012.0,36,A5084915697|A5108504427
W2184763995,2012.0,34,A5005065765|A5084915697|A5108504427
W2296417067,2013.0,24,A5084915697|A5015683164|A5004946117
W2081386075,2009.0,23,A5061553410|A5004823215|A5040070303
W2791251842,2018.0,19,A5016531386|A5006543736
W2914006623,2019.0,18,A5063880550|A5039438611
W4200209572,2021.0,17,A5018771282|A5086275748
W2238991082,2012.0,26,A5005065765|A5084915697|A5108504427
W2793849208,2018.0,23,A5035332763|A5089401391
W2797384457,2018.0,23,A5016531386|A5025186963
W2296277371,2011.0,15,A5084915697|A5108504427
W4366124358,2023.0,11,A5058137071|A5012824560
W2102661342,2010.0,26,A5084915697|A5108167267|A5048218964|A5005474414
W2108002797,2009.0,17,A5084915697|A5108167267|A5005474414|A5048218964
W2092282607,2010.0,13,A5084915697|A5005474414
W2507116375,2016.0,11,A5084915697|A5108504427
W2126904598,2013.0,49,A5025186963|A5016531386
W2889399843,2018.0,44,A5025887224|A5082305994
W2952677853,2019.0,37,A5025887224|A5082305994
W3128710690,2021.0,37,A5076669462|A5025887224
W1834122405,2011.0,16,A5084915697|A5108504427
W3006177842,2020.0,402,A5090925242|A5032415518
W2150753291,2013.0,258,A5063549016|A5003282344
W3094122160,2020.0,254,A5036710596|A5006604632
W2949683255,2017.0,165,A5088654499|A5090925242
W4210856547,2022.0,127,A5075756309|A5033107100|A5018158882
W2133093762,2013.0,123,A5063549016|A5003282344
W2946320709,2019.0,108,A5088654499|A5090925242
W2025964991,2010.0,107,A5018644308|A5039414463
W2745945374,2017.0,105,A5003282344|A5063549016
W2806516878,2018.0,82,A5003282344|A5063549016
W3146207788,2021.0,81,A5057196369|A5050830060|A5040056829
W2743834698,2017.0,78,A5044431363|A5018644308
W2556581472,2016.0,77,A5003282344|A5063549016
W3130090378,2021.0,75,A5041704286|A5058837356
W4200186631,2021.0,63,A5062365263|A5040747504|A5100355277
W2799064010,2018.0,60,A5054248372|A5047026141
W4298362281,2022.0,31,A5063549016|A5060266252
W4391221820,2024.0,31,A5040747504|A5100355277
W4323780671,2023.0,22,A5041704286|A5058837356
W2121635209,2002.0,233,A5042326103|A5102730096
W2002055339,2009.0,63,A5047236098|A5090925242
W2249579858,2017.0,58,A5088654499|A5090925242
W2072026453,2012.0,55,A5003282344|A5063549016
W2899335602,2019.0,55,A5009625151|A5047026141
W2729788219,2017.0,53,A5058837356|A5073919282
W2068247544,2012.0,51,A5003282344|A5063549016
W1624793954,2015.0,44,A5088654499|A5090925242
W2903172725,2019.0,44,A5009625151|A5047026141
W2029964183,2012.0,40,A5040056829|A5072243275
W2150473635,2009.0,37,A5090925242|A5044431363
W2963114216,2015.0,36,A5088654499|A5090925242
W2963240068,2014.0,34,A5067629531|A5034827139
W3004954308,2020.0,34,A5044431363|A5018644308
W2794209685,2018.0,26,A5080552381|A5068198932
W3014685674,2020.0,26,A5040056829|A5057196369|A5050830060
W3083166789,2020.0,26,A5040747504|A5100355277
W2998347490,2019.0,25,A5040747504|A5100355277
W3083408402,2020.0,19,A5062365263|A5079644451|A5040747504|A5100355277
W4309418203,2022.0,18,A5033107100|A5018158882
W4385572747,2022.0,18,A5009625151|A5041689299|A5047026141
W3044028492,2020.0,16,A5040369194|A5034827139
W2957280404,2019.0,14,A5040747504|A5100355277
W2885662322,2018.0,13,A5040056829|A5057196369|A5050830060
W4399387662,2024.0,13,A5090925242|A5088654499
W4233121833,2002.0,40,A5042326103|A5102730096
W2785136027,2018.0,26,A5090925242|A5037975948
W2435982721,2016.0,21,A5088654499|A5090925242
W3046684368,2020.0,21,A5041704286|A5058837356
W3035738063,2020.0,18,A5040747504|A5101439558|A5100355277
W2991547580,2019.0,17,A5040056829|A5057196369|A5050830060
W2616241936,2017.0,16,A5018158882|A5033107100
W2610935804,2017.0,15,A5047026141|A5054248372
W3162738807,2021.0,15,A5075756309|A5033107100|A5018158882
W2600676076,2017.0,14,A5003282344|A5063549016
W4220883792,2022.0,13,A5090925242|A5032415518
W3161443134,2020.0,12,A5041704286|A5058837356
W4368346848,2023.0,11,A5033684482|A5058837356
W4249426155,2002.0,39,A5042326103|A5102730096
W2021126926,2006.0,18,A5090925242|A5024633466
W2792722716,2018.0,12,A5088654499|A5090925242
W4239251808,2006.0,11,A5036710596|A5001912442
W2154344689,2006.0,12,A5090925242|A5100841019
W2774710514,2017.0,17,A5018158882|A5033107100
W4298374033,2018.0,16,A5054248372|A5047026141
W3165039638,2021.0,11,A5041704286|A5058837356
W3038930935,2020.0,1015,A5068081385|A5083125799
W2166414613,2005.0,546,A5017938670|A5090589044
W2112395830,2009.0,435,A5017938670|A5090589044
W2155062190,2004.0,282,A5090589044|A5017938670
W2142845788,2014.0,261,A5017938670|A5090589044
W3031144616,2020.0,255,A5090589044|A5045897430
W1973921232,1991.0,188,A5090589044|A5080791781
W3048511172,2020.0,175,A5083125799|A5068081385
W1578378315,2006.0,156,A5035398709|A5090647314
W2534023444,2009.0,140,A5005379781|A5111222692
W2563010184,2016.0,132,A5065508660|A5015213318|A5017073652
W2311895041,2016.0,123,A5017073652|A5015213318|A5065508660
W3045373744,2020.0,101,A5044431363|A5112135278
W2963777125,2019.0,98,A5027376496|A5010646067|A5046253607
W2998718632,2020.0,90,A5068081385|A5083125799
W3018301625,2022.0,79,A5004265472|A5083125799|A5068081385|A5085139454
W4309161327,2022.0,73,A5083726776|A5065508660|A5031070911
W2899275068,2018.0,66,A5068081385|A5083125799
W4306167659,2022.0,56,A5079079215|A5065952170
W3201871456,2021.0,55,A5080623810|A5063968302|A5047492630
W2604883775,2017.0,49,A5090589044|A5017938670
W4392158419,2024.0,45,A5083125799|A5068081385
W4292230117,2022.0,43,A5112135278|A5044431363
W3041930354,2020.0,39,A5043611713|A5090589044
W4200025435,2021.0,38,A5090589044|A5058212304
W2913591211,2019.0,37,A5083125799|A5068081385
W3102691199,2020.0,33,A5015213318|A5065508660
W3096653115,2020.0,30,A5044431363|A5112135278
W3215695722,2023.0,23,A5068081385|A5083125799
W3205233245,2021.0,20,A5079079215|A5034498118|A5065952170
W4382365476,2023.0,17,A5079079215|A5065952170
W4413297072,2025.0,17,A5079079215|A5017236820|A5065952170
W2099787614,2010.0,104,A5088584251|A5076912481
W2110446199,2008.0,89,A5017938670|A5090589044
W1547816371,2015.0,81,A5015213318|A5065508660
W2140255745,2010.0,70,A5076912481|A5088584251
W2218609608,2015.0,70,A5015213318|A5065508660
W2130235846,2007.0,67,A5017938670|A5090589044
W2057405025,2013.0,63,A5037416102|A5079079215|A5065952170
W3008465666,2020.0,61,A5065508660|A5017073652|A5015213318
W2726258188,2017.0,55,A5015213318|A5065508660
W2255604281,2017.0,54,A5076912481|A5088584251
W3177182897,2019.0,54,A5068081385|A5083125799
W2918252054,2019.0,53,A5083125799|A5068081385
W2140295889,2015.0,46,A5076912481|A5088584251
W3110554871,2020.0,42,A5083125799|A5068081385
W3117977527,2020.0,42,A5083125799|A5068081385
W2604757342,2017.0,40,A5027826222|A5089639500
W2889622068,2018.0,40,A5083125799|A5068081385
W2002976016,2008.0,39,A5101619735|A5054443473|A5061935473
W2401385488,2016.0,39,A5068282303|A5014057564
W3099677348,2020.0,36,A5080623810|A5009670109
W3014521456,2020.0,35,A5079079215|A5065952170
W3185595854,2021.0,35,A5082923475|A5020247420
W2142610182,2011.0,32,A5090589044|A5071203255
W246850373,2014.0,32,A5079079215|A5065952170
W2767013909,2017.0,32,A5100972033|A5111730816
W2883778911,2018.0,32,A5015213318|A5065508660|A5017073652
W3107258644,2020.0,31,A5079079215|A5065952170
W2794410847,2018.0,30,A5078413463|A5089340155|A5027376496
W2150274603,2010.0,29,A5005379781|A5111504451
W2596156243,2017.0,27,A5082923475|A5020247420
W3168581581,2021.0,27,A5065508660|A5015213318
W2983167591,2019.0,26,A5015213318|A5017073652|A5065508660
W1548584000,2015.0,25,A5076912481|A5088584251
W3111319270,2020.0,25,A5028419227|A5066285868
W3193705818,2021.0,25,A5083125799|A5004265472|A5068081385
W2800334612,2018.0,24,A5079079215|A5065952170|A5037416102
W3134169675,2021.0,24,A5083125799|A5068081385
W4210578306,2022.0,21,A5068081385|A5083125799
W1041835982,2015.0,20,A5079079215|A5034657358|A5065952170
W4385819901,2023.0,20,A5083125799|A5068081385|A5004265472
W4281654370,2022.0,18,A5044431363|A5112135278
W2752013825,2017.0,17,A5083125799|A5068081385
W2754929321,2018.0,17,A5015213318|A5017073652|A5065508660
W2794958009,2018.0,14,A5088157668|A5079079215|A5065952170
W1511417655,2008.0,13,A5101619735|A5061935473|A5054443473
W2945688641,2019.0,13,A5014144494|A5101619735
W3145843221,2021.0,13,A5079079215|A5065952170
W3047095133,2020.0,12,A5073918042|A5101619735
W4213061390,2022.0,12,A5083125799|A5068081385
W4401452532,2024.0,11,A5068081385|A5083125799
W1912015084,2010.0,32,A5090589044|A5071203255
W2218071127,2013.0,31,A5079079215|A5065952170
W1756722824,2009.0,29,A5079079215|A5065952170|A5037416102
W1763557163,2015.0,28,A5079079215|A5065952170
W181675413,2008.0,28,A5101619735|A5061935473|A5054443473
W2092435186,2012.0,27,A5112135278|A5003377833
W2888038399,2018.0,26,A5065508660|A5015213318|A5017073652
W3149698317,2021.0,21,A5068081385|A5083125799
W2490999230,2013.0,19,A5090589044|A5070501515
W2886412299,2018.0,19,A5065508660|A5017073652|A5015213318
W1781484368,2007.0,18,A5090647314|A5035398709
W2982287118,2019.0,18,A5067559915|A5024222363
W3036083732,2020.0,18,A5083125799|A5068081385
W2892354641,2018.0,17,A5073918042|A5101619735
W3180462457,2021.0,16,A5015213318|A5065508660|A5017073652
W2783028958,2018.0,15,A5073918042|A5101619735
W2953909135,2019.0,15,A5015213318|A5065508660
W2793054897,2018.0,14,A5015213318|A5065508660|A5017073652
W3134055822,2021.0,13,A5027826222|A5103285429
W4210616471,2021.0,13,A5068081385|A5004265472|A5083125799
W1003500435,2014.0,12,A5065952170|A5079079215
W3209877346,2022.0,12,A5068081385|A5083125799
W3212169258,2021.0,11,A5068081385|A5083125799
W2064585289,2004.0,40,A5061160911|A5088584251
W2614263736,2017.0,22,A5015213318|A5017073652|A5065508660
W204159636,2004.0,20,A5035398709|A5090647314
W2001536869,2011.0,18,A5090589044|A5052438394
W2907969044,2019.0,15,A5083125799|A5068081385
W4311816347,2019.0,14,A5083125799|A5068081385
W1964882048,2012.0,13,A5068282303|A5014057564|A5087026860|A5057244061
W2143621472,2010.0,13,A5071203255|A5090589044
W2412907272,2016.0,13,A5015213318|A5017073652|A5065508660
W2418252815,2016.0,13,A5015213318|A5065508660
W2797219215,2018.0,13,A5100972033|A5111730816
W3004142319,2019.0,13,A5079079215|A5065952170
W2905468647,2019.0,12,A5015213318|A5017073652|A5065508660
W2488485461,2016.0,11,A5065952170|A5079079215
W3017260429,2021.0,11,A5004265472|A5083125799|A5068081385
W3079572247,2020.0,11,A5045897430|A5090589044
W2166223630,2007.0,16,A5101619735|A5054443473
W3124143702,2010.0,20,A5076912481|A5088584251
W2139840924,2007.0,15,A5076912481|A5088584251
W4226100555,2021.0,12,A5083125799|A5068081385
W2135137731,2010.0,560,A5029873060|A5066926540
W3159580687,2020.0,403,A5040073948|A5080161918
W4210698485,2022.0,363,A5072741575|A5046795404
W2890179025,2018.0,232,A5010309406|A5052271875|A5011328096
W3154291377,2022.0,198,A5040073948|A5080161918
W2170999558,2008.0,192,A5049804099|A5023426397
W2118238348,2004.0,186,A5082335667|A5017496956
W2141484579,2015.0,139,A5022692113|A5080161918
W2070071656,2009.0,124,A5023426397|A5042437033
W2921860615,2019.0,119,A5040073948|A5080161918
W3121450806,2012.0,116,A5042437033|A5023426397
W2782905083,2018.0,114,A5040073948|A5080161918
W2087425257,2014.0,103,A5046795404|A5072741575
W2105681547,2014.0,91,A5049804099|A5023426397
W2344993821,2015.0,84,A5016623728|A5066926540
W2748709471,2017.0,79,A5046795404|A5072741575
W2890772395,2018.0,79,A5040073948|A5080161918
W4384562797,2023.0,77,A5040073948|A5080161918
W2992708093,2019.0,76,A5110901333|A5023084721
W2962987552,2017.0,72,A5040931543|A5010309406|A5052271875|A5011328096
W2613093373,2017.0,62,A5046795404|A5072741575
W2905343194,2019.0,62,A5040073948|A5080161918
W4210662857,2022.0,62,A5072741575|A5046795404
W3082282076,2020.0,60,A5046795404|A5072741575
W4224235620,2022.0,60,A5088224304|A5040073948|A5080161918
W3161227076,2021.0,56,A5049650727|A5072741575
W3200828769,2021.0,49,A5046795404|A5072741575
W4285045765,2022.0,28,A5072741575|A5046795404
W3126538575,2021.0,24,A5072741575|A5046795404
W2581024660,2000.0,114,A5077758165|A5023426397
W2025184837,2012.0,74,A5046795404|A5072741575
W2962905570,2019.0,54,A5045339215|A5075956753
W1970164923,2012.0,50,A5046795404|A5072741575
W2796226101,2018.0,50,A5040073948|A5080161918
W2889950663,2018.0,49,A5040073948|A5080161918
W1992607204,2013.0,47,A5046795404|A5046795404|A5072741575
W3007390456,2020.0,43,A5040073948|A5080161918
W2783674029,2018.0,27,A5046795404|A5072741575
W3188916711,2021.0,25,A5085778638|A5047248381
W3057211280,2021.0,21,A5040073948|A5080161918
W2783131256,2018.0,20,A5010309406|A5052271875|A5011328096
W4200434015,2021.0,19,A5029605074|A5090090567
W3100334489,2022.0,18,A5040073948|A5080161918
W2785862927,2018.0,16,A5010309406|A5052271875|A5011328096
W2066787140,2014.0,29,A5022692113|A5080161918
W2068511506,2013.0,28,A5046795404|A5072741575
W2142705058,2011.0,28,A5042551745|A5088555912
W3124218587,2019.0,25,A5042551745|A5088555912
W2081986846,2010.0,18,A5046795404|A5072741575
W3171013244,2021.0,14,A5088224304|A5040073948|A5080161918
W1630922335,2015.0,12,A5016623728|A5066926540
W2057070467,2013.0,12,A5022692113|A5080161918
W2267390878,2011.0,20,A5042551745|A5088555912
W2964694323,2019.0,12,A5110901333|A5023084721
W2178921237,2008.0,33,A5029873060|A5066926540
W2755613048,2017.0,21,A5040931543|A5010309406|A5052271875|A5011328096
W2892661484,2018.0,19,A5042551745|A5088555912
W3121520185,2019.0,13,A5042551745|A5088555912
W2983405298,2019.0,161,A5101768980|A5075987993
W2963789034,2018.0,159,A5101941603|A5101609697
W2151051036,2014.0,154,A5033428202|A5111769572|A5081566660
W2043894151,2011.0,150,A5101768980|A5033887103
W3196690920,2021.0,138,A5100393899|A5011504177
W2140611383,2010.0,128,A5088383740|A5008016791
W2384663018,2016.0,127,A5101941603|A5000403961|A5101609697
W3034960740,2021.0,111,A5101768980|A5075987993
W2405742202,2016.0,104,A5009534537|A5062285844
W3209701493,2021.0,99,A5100393899|A5011504177
W2024453793,2012.0,97,A5054642987|A5111367077
W2514936170,2016.0,70,A5062365263|A5103017598
W2883108656,2019.0,60,A5062285456|A5054249932|A5061246300
W4385955542,2023.0,60,A5101768980|A5054947147|A5075987993
W2589030362,2017.0,57,A5009534537|A5036868122
W1764180582,2013.0,45,A5009090478|A5008016791
W4387328585,2023.0,28,A5009534537|A5101492251
W4392633894,2024.0,14,A5007178173|A5013243390
W4392633612,2024.0,11,A5058617924|A5013243390
W1835982615,2003.0,102,A5020332705|A5113572159
W2012339105,2012.0,89,A5009534537|A5082603621
W2124728017,2012.0,80,A5019813501|A5056499434
W2952379849,2020.0,52,A5053015700|A5112342998
W744439142,2021.0,52,A5033428202|A5111769572
W2740697003,2017.0,34,A5009534537|A5062285844|A5026367873
W2805756377,2015.0,34,A5024150057|A5046006076
W2251297356,2015.0,32,A5111769572|A5016839456
W3159439692,2021.0,29,A5009534537|A5021777354
W2872644167,2018.0,27,A5011504177|A5100355692
W2798161840,2018.0,26,A5011504177|A5100335384
W2990105669,2019.0,22,A5059223686|A5101820638
W2056205145,2014.0,20,A5033428202|A5111769572|A5081566660
W3127436293,2021.0,19,A5002595735|A5006257275
W4377206043,2023.0,17,A5075987993|A5101768980
W3160392396,2021.0,16,A5101941603|A5101609697
W4226375754,2022.0,14,A5101768980|A5054947147|A5075987993
W2062303793,2010.0,11,A5054642987|A5048232579
W4238179942,2020.0,19,A5101768980|A5075987993
W4301704857,2017.0,18,A5111769572|A5065701116
W2077269746,2014.0,13,A5011504177|A5070783596
W2734865288,2017.0,12,A5101941603|A5022422213|A5101609697
W2291052875,2013.0,11,A5070783596|A5011504177
W2922594681,2019.0,11,A5111769572|A5065701116
W2804077623,2018.0,128,A5101941603|A5101609697
W2803503105,2018.0,35,A5101768980|A5075987993
W2801033965,2018.0,20,A5101768980|A5071093940
W2594125959,2017.0,18,A5111769572|A5065701116
W1808713463,2014.0,13,A5111769572|A5033428202|A5081566660
W2005457676,2012.0,969,A5027096857|A5054793827|A5080606380
W2335953718,2017.0,756,A5022479713|A5063079579
W3209912268,2021.0,664,A5085704796|A5028316272
W313647156,2015.0,570,A5022479713|A5063079579
W2964109005,2018.0,473,A5101835756|A5064805926
W2979876508,2019.0,351,A5034823602|A5079602209
W2025703896,2003.0,338,A5054793827|A5027096857|A5067477814
W1758588624,2014.0,255,A5034823602|A5079602209
W2909383239,2019.0,249,A5017116858|A5100431792
W3196731672,2022.0,243,A5043628255|A5082305994
W2308720496,2016.0,230,A5046006076|A5042601761
W2136942922,2014.0,217,A5027096857|A5054793827
W2962799512,2018.0,217,A5017116858|A5100431792
W2117689677,2013.0,214,A5034823602|A5079602209
W4233744313,2007.0,206,A5079602209|A5034823602
W2071707531,2007.0,174,A5079602209|A5034823602
W2050025702,2011.0,164,A5079602209|A5034823602
W3207553988,2022.0,164,A5102930940|A5035431854|A5024879161|A5102992157|A5082305994
W1504173878,2007.0,158,A5054793827|A5027096857
W2148393913,2007.0,155,A5054793827|A5027096857
W1905966190,2010.0,145,A5068978543|A5042601761
W2094921812,2012.0,144,A5079602209|A5034823602
W2147638277,2012.0,135,A5046006076|A5042601761
W2121594732,2015.0,132,A5010655577|A5035398709
W2183724832,2015.0,125,A5042601761|A5103234894
